id,precip_mm,precip_in,is_it_safe_to_go_out
35815,0.39,0.02,t
35816,0,0,t
35817,0.79,0.03,f
35818,0.52,0.02,f
35819,0.04,0,t
35820,0.72,0.03,f
35821,0,0,t
35822,0,0,t
35823,0,0,t
35824,0,0,t
35825,0.47,0.02,t
35826,0,0,t
35827,0,0,t
35828,0,0,t
35829,0,0,t
35830,0.51,0.02,f
35831,0,0,t
35832,0,0,t
35833,0,0,t
35834,0,0,t
35835,0.09,0,t
35836,0,0,t
35837,0,0,t
35838,0,0,t
35839,0,0,t
35840,0.01,0,t
35841,0,0,t
35842,0,0,t
35843,0.63,0.02,f
35844,0,0,t
35845,0,0,t
35846,0,0,t
35847,0.01,0,t
35848,0.08,0,t
35849,0,0,t
35850,0,0,t
35851,0,0,t
35852,0.11,0,t
35853,0,0,t
35854,0,0,t
35855,0,0,t
35856,0,0,t
35857,0,0,t
35858,0,0,t
35859,0,0,t
35860,1.2,0.05,f
35861,0.04,0,t
35862,0,0,t
35863,0,0,t
35864,0,0,t
35865,0,0,t
35866,0.02,0,t
35867,0,0,t
35868,0,0,t
35869,0,0,t
35870,0,0,t
35871,0,0,t
35872,0,0,t
35873,0,0,t
35874,0,0,t
35875,0.01,0,t
35876,0,0,t
35877,0,0,t
35878,0,0,t
35879,0,0,t
35880,0,0,t
35881,0,0,t
35882,0.03,0,t
35883,0,0,t
35884,0,0,t
35885,0,0,t
35886,0.95,0.04,f
35887,0.03,0,t
35888,0,0,t
35889,0.03,0,t
35890,0,0,t
35891,0,0,t
35892,0,0,t
35893,1.55,0.06,f
35894,4.57,0.18,f
35895,0,0,t
35896,0,0,t
35897,0.01,0,t
35898,0,0,t
35899,0,0,t
35900,0,0,t
35901,0,0,t
35902,0,0,t
35903,0.01,0,t
35904,0,0,t
35905,4.14,0.16,f
35906,0.01,0,t
35907,0.03,0,t
35908,0,0,t
35909,0,0,t
35910,0.02,0,t
35911,3.36,0.13,f
35912,0,0,t
35913,0,0,t
35914,0.01,0,t
35915,0,0,t
35916,0.32,0.01,t
35917,0,0,t
35918,0,0,t
35919,0.02,0,t
35920,0,0,t
35921,0,0,t
35922,0,0,t
35923,1.24,0.05,f
35924,0.03,0,t
35925,0,0,t
35926,0.16,0.01,t
35927,0,0,t
35928,0,0,t
35929,0,0,t
35930,0,0,t
35931,0,0,t
35932,0.01,0,t
35933,0.09,0,t
35934,0,0,t
35935,0,0,t
35936,0,0,t
35937,0.02,0,t
35938,0.02,0,t
35939,0,0,t
35940,0,0,t
35941,0,0,t
35942,0.08,0,t
35943,0,0,t
35944,0,0,t
35945,0,0,t
35946,0,0,t
35947,0.02,0,t
35948,0,0,t
35949,0,0,t
35950,0,0,t
35951,3.95,0.16,f
35952,0,0,t
35953,0,0,t
35954,0.24,0.01,t
35955,0.76,0.03,f
35956,0,0,t
35957,0,0,t
35958,0.07,0,t
35959,0,0,t
35960,0,0,t
35961,0,0,t
35962,0,0,t
35963,0,0,t
35964,1.31,0.05,f
35965,0,0,t
35966,0.01,0,t
35967,1.77,0.07,f
35968,0.03,0,t
35969,0.26,0.01,t
35970,0.06,0,t
35971,0,0,t
35972,0,0,t
35973,0.01,0,t
35974,0,0,t
35975,0,0,t
35976,0,0,t
35977,0.12,0,t
35978,0,0,t
35979,0.04,0,t
35980,0,0,t
35981,0,0,t
35982,0,0,t
35983,0,0,t
35984,0,0,t
35985,0,0,t
35986,0.02,0,t
35987,0,0,t
35988,0.01,0,t
35989,0,0,t
35990,0,0,t
35991,0,0,t
35992,0,0,t
35993,0,0,t
35994,0.02,0,t
35995,0,0,t
35996,0.19,0.01,t
35997,0,0,t
35998,0.01,0,t
35999,0.21,0.01,t
36000,0,0,t
36001,0.66,0.03,f
36002,0.01,0,t
36003,0,0,t
36004,0,0,t
36005,0,0,t
36006,0,0,t
36007,0,0,t
36008,0,0,t
36009,0.01,0,t
36010,1.91,0.08,f
36011,0.01,0,t
36012,0,0,t
36013,0.2,0.01,t
36014,0,0,t
36015,0.45,0.02,t
36016,2.23,0.09,f
36017,0,0,t
36018,0,0,t
36019,0,0,t
36020,0.25,0.01,t
36021,0,0,t
36022,0,0,t
36023,0,0,t
36024,0.53,0.02,f
36025,0,0,t
36026,0,0,t
36027,0,0,t
36028,0,0,t
36029,0,0,t
36030,0,0,t
36031,0,0,t
36032,0,0,t
36033,0.14,0.01,t
36034,0,0,t
36035,1.58,0.06,f
36036,0,0,t
36037,0,0,t
36038,1.25,0.05,f
36039,0,0,t
36040,0,0,t
36041,0.02,0,t
36042,0.09,0,t
36043,0,0,t
36044,0,0,t
36045,0.29,0.01,t
36046,0,0,t
36047,0,0,t
36048,0.04,0,t
36049,0,0,t
36050,0,0,t
36051,0.27,0.01,t
36052,0,0,t
36053,0,0,t
36054,0,0,t
36055,0.01,0,t
36056,0.09,0,t
36057,0,0,t
36058,0.33,0.01,t
36059,0,0,t
36060,0,0,t
36061,0,0,t
36062,0.43,0.02,t
36063,0,0,t
36064,0.03,0,t
36065,0,0,t
36066,0.02,0,t
36067,0,0,t
36068,0,0,t
36069,0,0,t
36070,0,0,t
36071,0,0,t
36072,0,0,t
36073,0,0,t
36074,0,0,t
36075,0,0,t
36076,0,0,t
36077,0,0,t
36078,0,0,t
36079,0,0,t
36080,0,0,t
36081,0.06,0,t
36082,2.75,0.11,f
36083,0,0,t
36084,0.01,0,t
36085,0,0,t
36086,0.01,0,t
36087,0,0,t
36088,0.4,0.02,t
36089,0.68,0.03,f
36090,0,0,t
36091,0,0,t
36092,0.01,0,t
36093,0,0,t
36094,0,0,t
36095,0,0,t
36096,0,0,t
36097,0,0,t
36098,0,0,t
36099,0.58,0.02,f
36100,0,0,t
36101,0,0,t
36102,0,0,t
36103,0,0,t
36104,0,0,t
36105,0,0,t
36106,0,0,t
36107,0,0,t
36108,0,0,t
36109,0.01,0,t
36110,0,0,t
36111,0.13,0,t
36112,0,0,t
36113,0,0,t
36114,0.06,0,t
36115,0.02,0,t
36116,0,0,t
36117,0,0,t
36118,0.1,0,t
36119,0.3,0.01,t
36120,0,0,t
36121,0.08,0,t
36122,0,0,t
36123,0,0,t
36124,0.03,0,t
36125,0,0,t
36126,0,0,t
36127,0,0,t
36128,0,0,t
36129,0,0,t
36130,0,0,t
36131,0,0,t
36132,0.11,0,t
36133,0.02,0,t
36134,0.04,0,t
36135,0,0,t
36136,0.14,0.01,t
36137,0.32,0.01,t
36138,0,0,t
36139,0.08,0,t
36140,0,0,t
36141,0,0,t
36142,0.02,0,t
36143,0.01,0,t
36144,0.04,0,t
36145,0.03,0,t
36146,0,0,t
36147,0,0,t
36148,0,0,t
36149,0.01,0,t
36150,0,0,t
36151,0,0,t
36152,0,0,t
36153,0.3,0.01,t
36154,0,0,t
36155,0.58,0.02,f
36156,0,0,t
36157,0,0,t
36158,0,0,t
36159,0.27,0.01,t
36160,0,0,t
36161,0,0,t
36162,1.02,0.04,f
36163,0.03,0,t
36164,0.05,0,t
36165,0.06,0,t
36166,0,0,t
36167,0,0,t
36168,0.03,0,t
36169,0,0,t
36170,0.01,0,t
36171,0,0,t
36172,0.18,0.01,t
36173,0,0,t
36174,0,0,t
36175,0,0,t
36176,0.14,0.01,t
36177,0,0,t
36178,0,0,t
36179,0,0,t
36180,0,0,t
36181,0,0,t
36182,0,0,t
36183,0.05,0,t
36184,0,0,t
36185,0,0,t
36186,0,0,t
36187,0,0,t
36188,0,0,t
36189,0.02,0,t
36190,0,0,t
36191,0.03,0,t
36192,0,0,t
36193,0.01,0,t
36194,1.54,0.06,f
36195,0,0,t
36196,0,0,t
36197,0.02,0,t
36198,0,0,t
36199,0,0,t
36200,0,0,t
36201,0,0,t
36202,0,0,t
36203,0,0,t
36204,0,0,t
36205,0,0,t
36206,0,0,t
36207,0,0,t
36208,0.01,0,t
36209,0.03,0,t
36210,0,0,t
36211,0,0,t
36212,0,0,t
36213,0,0,t
36214,0.26,0.01,t
36215,0,0,t
36216,0,0,t
36217,0,0,t
36218,0,0,t
36219,0.25,0.01,t
36220,0,0,t
36221,0,0,t
36222,0,0,t
36223,0,0,t
36224,0,0,t
36225,0,0,t
36226,0,0,t
36227,0,0,t
36228,0.74,0.03,f
36229,0,0,t
36230,0.07,0,t
36231,0,0,t
36232,0.27,0.01,t
36233,0,0,t
36234,0,0,t
36235,0.72,0.03,f
36236,0.24,0.01,t
36237,0.95,0.04,f
36238,0.01,0,t
36239,0,0,t
36240,0,0,t
36241,0,0,t
36242,0.01,0,t
36243,0,0,t
36244,0,0,t
36245,0,0,t
36246,0.04,0,t
36247,0,0,t
36248,0,0,t
36249,0,0,t
36250,0.11,0,t
36251,0.02,0,t
36252,0,0,t
36253,0,0,t
36254,0.06,0,t
36255,0,0,t
36256,0,0,t
36257,0,0,t
36258,0,0,t
36259,0,0,t
36260,0.36,0.01,t
36261,0,0,t
36262,0,0,t
36263,0.03,0,t
36264,0,0,t
36265,0.03,0,t
36266,0.01,0,t
36267,0,0,t
36268,0,0,t
36269,0,0,t
36270,0.04,0,t
36271,0,0,t
36272,0,0,t
36273,0,0,t
36274,0,0,t
36275,0.1,0,t
36276,0.04,0,t
36277,0.05,0,t
36278,0.41,0.02,t
36279,0.63,0.02,f
36280,0.06,0,t
36281,0.23,0.01,t
36282,0,0,t
36283,0.66,0.03,f
36284,0.11,0,t
36285,0,0,t
36286,0,0,t
36287,3.38,0.13,f
36288,0,0,t
36289,0.25,0.01,t
36290,0,0,t
36291,0,0,t
36292,0,0,t
36293,0.01,0,t
36294,0.44,0.02,t
36295,0.19,0.01,t
36296,0.01,0,t
36297,0.02,0,t
36298,0,0,t
36299,0,0,t
36300,0,0,t
36301,0.2,0.01,t
36302,0,0,t
36303,0,0,t
36304,0.01,0,t
36305,0,0,t
36306,0.23,0.01,t
36307,0,0,t
36308,0,0,t
36309,0,0,t
36310,0,0,t
36311,0,0,t
36312,1.16,0.05,f
36313,0,0,t
36314,1.32,0.05,f
36315,0,0,t
36316,0,0,t
36317,0,0,t
36318,0,0,t
36319,0.02,0,t
36320,0,0,t
36321,0,0,t
36322,0,0,t
36323,0,0,t
36324,0,0,t
36325,0,0,t
36326,0,0,t
36327,0.01,0,t
36328,0,0,t
36329,0,0,t
36330,0,0,t
36331,0,0,t
36332,0,0,t
36333,0,0,t
36334,0.11,0,t
36335,0.48,0.02,t
36336,0,0,t
36337,0.05,0,t
36338,0,0,t
36339,0,0,t
36340,0,0,t
36341,1.61,0.06,f
36342,0,0,t
36343,0.02,0,t
36344,0.66,0.03,f
36345,0.01,0,t
36346,0,0,t
36347,0,0,t
36348,0,0,t
36349,0,0,t
36350,0.06,0,t
36351,0,0,t
36352,0,0,t
36353,0,0,t
36354,0,0,t
36355,0,0,t
36356,0,0,t
36357,0.65,0.03,f
36358,0.79,0.03,f
36359,1.01,0.04,f
36360,0,0,t
36361,0,0,t
36362,0,0,t
36363,0.27,0.01,t
36364,0,0,t
36365,0,0,t
36366,0,0,t
36367,0.04,0,t
36368,0,0,t
36369,0,0,t
36370,0,0,t
36371,0.02,0,t
36372,0.26,0.01,t
36373,0,0,t
36374,0,0,t
36375,0,0,t
36376,0,0,t
36377,0,0,t
36378,0,0,t
36379,0,0,t
36380,0,0,t
36381,0,0,t
36382,0,0,t
36383,0,0,t
36384,0.09,0,t
36385,0,0,t
36386,0,0,t
36387,0,0,t
36388,0,0,t
36389,0,0,t
36390,0,0,t
36391,0,0,t
36392,0.02,0,t
36393,0,0,t
36394,0,0,t
36395,0,0,t
36396,0.66,0.03,f
36397,0,0,t
36398,0,0,t
36399,0.01,0,t
36400,0.54,0.02,f
36401,0,0,t
36402,0.02,0,t
36403,0.01,0,t
36404,0,0,t
36405,0,0,t
36406,0,0,t
36407,0,0,t
36408,0,0,t
36409,0.23,0.01,t
36410,0.23,0.01,t
36411,0,0,t
36412,1.15,0.05,f
36413,0.1,0,t
36414,0.07,0,t
36415,1.58,0.06,f
36416,0,0,t
36417,0.78,0.03,f
36418,0,0,t
36419,0,0,t
36420,0.83,0.03,f
36421,0,0,t
36422,0,0,t
36423,0,0,t
36424,0,0,t
36425,0,0,t
36426,0,0,t
36427,0,0,t
36428,0,0,t
36429,0,0,t
36430,0,0,t
36431,0.24,0.01,t
36432,0,0,t
36433,0.01,0,t
36434,0,0,t
36435,0,0,t
36436,0,0,t
36437,0,0,t
36438,0,0,t
36439,0,0,t
36440,0,0,t
36441,0,0,t
36442,0,0,t
36443,0,0,t
36444,0,0,t
36445,1.28,0.05,f
36446,0,0,t
36447,0,0,t
36448,0,0,t
36449,0.04,0,t
36450,0,0,t
36451,0,0,t
36452,0.02,0,t
36453,0.13,0.01,t
36454,0.32,0.01,t
36455,0,0,t
36456,0.02,0,t
36457,0,0,t
36458,0,0,t
36459,0,0,t
36460,0,0,t
36461,0,0,t
36462,0,0,t
36463,0,0,t
36464,0,0,t
36465,0.01,0,t
36466,0,0,t
36467,0,0,t
36468,0,0,t
36469,0,0,t
36470,0.01,0,t
36471,0,0,t
36472,0.11,0,t
36473,0,0,t
36474,0.44,0.02,t
36475,0.09,0,t
36476,0,0,t
36477,0,0,t
36478,0.21,0.01,t
36479,0.34,0.01,t
36480,0,0,t
36481,0,0,t
36482,0.08,0,t
36483,0,0,t
36484,0,0,t
36485,0,0,t
36486,0,0,t
36487,0,0,t
36488,0.01,0,t
36489,0,0,t
36490,0.01,0,t
36491,0.06,0,t
36492,0,0,t
36493,0,0,t
36494,0.28,0.01,t
36495,0,0,t
36496,0.03,0,t
36497,0,0,t
36498,0,0,t
36499,0.05,0,t
36500,0.01,0,t
36501,0.36,0.01,t
36502,0,0,t
36503,0,0,t
36504,0.03,0,t
36505,0,0,t
36506,0,0,t
36507,0,0,t
36508,0.65,0.03,f
36509,0.66,0.03,f
36510,0.02,0,t
36511,0,0,t
36512,0,0,t
36513,0,0,t
36514,0,0,t
36515,0,0,t
36516,0,0,t
36517,0.01,0,t
36518,0.04,0,t
36519,0,0,t
36520,0,0,t
36521,0,0,t
36522,0.13,0.01,t
36523,0,0,t
36524,0,0,t
36525,0,0,t
36526,0,0,t
36527,0.01,0,t
36528,0,0,t
36529,0,0,t
36530,0,0,t
36531,0,0,t
36532,0.01,0,t
36533,0,0,t
36534,0,0,t
36535,0,0,t
36536,0,0,t
36537,0,0,t
36538,0,0,t
36539,0.19,0.01,t
36540,0,0,t
36541,0,0,t
36542,0,0,t
36543,0.02,0,t
36544,0,0,t
36545,0.1,0,t
36546,0,0,t
36547,0,0,t
36548,0,0,t
36549,0,0,t
36550,0,0,t
36551,0,0,t
36552,0,0,t
36553,1.2,0.05,f
36554,2.2,0.09,f
36555,0,0,t
36556,0,0,t
36557,0,0,t
36558,0.06,0,t
36559,0,0,t
36560,0.02,0,t
36561,0,0,t
36562,0,0,t
36563,0,0,t
36564,2.37,0.09,f
36565,0,0,t
36566,0,0,t
36567,0,0,t
36568,0,0,t
36569,0,0,t
36570,0,0,t
36571,0.03,0,t
36572,0,0,t
36573,0,0,t
36574,0,0,t
36575,0,0,t
36576,0,0,t
36577,0.01,0,t
36578,0,0,t
36579,0,0,t
36580,0,0,t
36581,0.01,0,t
36582,0,0,t
36583,0.04,0,t
36584,0,0,t
36585,0,0,t
36586,0.01,0,t
36587,0,0,t
36588,0,0,t
36589,0,0,t
36590,0,0,t
36591,1.95,0.08,f
36592,0.01,0,t
36593,0,0,t
36594,0.02,0,t
36595,1.78,0.07,f
36596,0,0,t
36597,0.24,0.01,t
36598,0.03,0,t
36599,0.05,0,t
36600,0,0,t
36601,0,0,t
36602,0.09,0,t
36603,0,0,t
36604,0,0,t
36605,0.01,0,t
36606,0,0,t
36607,1.83,0.07,f
36608,0.01,0,t
36609,0.01,0,t
36610,0.03,0,t
36611,0,0,t
36612,0,0,t
36613,0,0,t
36614,0,0,t
36615,0.02,0,t
36616,0,0,t
36617,0,0,t
36618,0,0,t
36619,0,0,t
36620,0,0,t
36621,0,0,t
36622,0,0,t
36623,0,0,t
36624,0,0,t
36625,0.08,0,t
36626,0.01,0,t
36627,0.01,0,t
36628,0,0,t
36629,0,0,t
36630,0.37,0.01,t
36631,0,0,t
36632,0.05,0,t
36633,0,0,t
36634,0,0,t
36635,0.06,0,t
36636,0,0,t
36637,0.08,0,t
36638,0,0,t
36639,0,0,t
36640,0.49,0.02,t
36641,0,0,t
36642,0.07,0,t
36643,0,0,t
36644,0,0,t
36645,0.54,0.02,f
36646,0,0,t
36647,0,0,t
36648,0,0,t
36649,0.68,0.03,f
36650,0.15,0.01,t
36651,0.6,0.02,f
36652,0,0,t
36653,0,0,t
36654,0,0,t
36655,0,0,t
36656,0.09,0,t
36657,0,0,t
36658,0,0,t
36659,0,0,t
36660,0,0,t
36661,0,0,t
36662,0,0,t
36663,0,0,t
36664,0,0,t
36665,0,0,t
36666,0.3,0.01,t
36667,0.51,0.02,f
36668,0,0,t
36669,0,0,t
36670,0,0,t
36671,0,0,t
36672,0,0,t
36673,0.96,0.04,f
36674,0.74,0.03,f
36675,0,0,t
36676,0,0,t
36677,0.02,0,t
36678,0,0,t
36679,0,0,t
36680,0,0,t
36681,0,0,t
36682,0,0,t
36683,0,0,t
36684,0.06,0,t
36685,0,0,t
36686,0,0,t
36687,0.26,0.01,t
36688,0,0,t
36689,0,0,t
36690,0,0,t
36691,0,0,t
36692,0,0,t
36693,0,0,t
36694,0.3,0.01,t
36695,0,0,t
36696,0.51,0.02,f
36697,0,0,t
36698,0,0,t
36699,0.01,0,t
36700,0,0,t
36701,0,0,t
36702,0,0,t
36703,1.5,0.06,f
36704,0.12,0,t
36705,0.02,0,t
36706,0.35,0.01,t
36707,0,0,t
36708,0,0,t
36709,0,0,t
36710,0.19,0.01,t
36711,0,0,t
36712,0,0,t
36713,0.01,0,t
36714,0,0,t
36715,0,0,t
36716,0,0,t
36717,0,0,t
36718,0.01,0,t
36719,0.2,0.01,t
36720,0,0,t
36721,0,0,t
36722,0.03,0,t
36723,0,0,t
36724,0.34,0.01,t
36725,0,0,t
36726,0,0,t
36727,0.05,0,t
36728,0,0,t
36729,0.05,0,t
36730,0,0,t
36731,0,0,t
36732,0,0,t
36733,0.25,0.01,t
36734,0.03,0,t
36735,0.01,0,t
36736,0,0,t
36737,0,0,t
36738,5.04,0.2,f
36739,0,0,t
36740,0.01,0,t
36741,0,0,t
36742,0,0,t
36743,0,0,t
36744,0,0,t
36745,0,0,t
36746,0,0,t
36747,0.82,0.03,f
36748,0,0,t
36749,0.04,0,t
36750,0,0,t
36751,0,0,t
36752,0,0,t
36753,0.09,0,t
36754,0,0,t
36755,0.18,0.01,t
36756,0,0,t
36757,0,0,t
36758,0,0,t
36759,0.36,0.01,t
36760,0.01,0,t
36761,0.6,0.02,f
36762,1.62,0.06,f
36763,0,0,t
36764,0,0,t
36765,0,0,t
36766,0,0,t
36767,0,0,t
36768,0,0,t
36769,0,0,t
36770,0,0,t
36771,0,0,t
36772,0,0,t
36773,0,0,t
36774,0,0,t
36775,0.03,0,t
36776,0.29,0.01,t
36777,0,0,t
36778,0.11,0,t
36779,0.03,0,t
36780,0,0,t
36781,0,0,t
36782,0,0,t
36783,0,0,t
36784,0.01,0,t
36785,0,0,t
36786,0.24,0.01,t
36787,0,0,t
36788,0,0,t
36789,0,0,t
36790,0.02,0,t
36791,0,0,t
36792,0,0,t
36793,0,0,t
36794,0.17,0.01,t
36795,0,0,t
36796,0.01,0,t
36797,0,0,t
36798,0,0,t
36799,0,0,t
36800,0.47,0.02,t
36801,0.63,0.02,f
36802,0.07,0,t
36803,0,0,t
36804,0.02,0,t
36805,0.26,0.01,t
36806,0,0,t
36807,0,0,t
36808,0,0,t
36809,0,0,t
36810,0.01,0,t
36811,0.05,0,t
36812,0,0,t
36813,0,0,t
36814,0,0,t
36815,0.04,0,t
36816,0,0,t
36817,0.38,0.01,t
36818,0,0,t
36819,0,0,t
36820,0.38,0.02,t
36821,0,0,t
36822,0.35,0.01,t
36823,0,0,t
36824,0,0,t
36825,0,0,t
36826,0.04,0,t
36827,0.77,0.03,f
36828,0,0,t
36829,0,0,t
36830,1.77,0.07,f
36831,0.02,0,t
36832,0,0,t
36833,0,0,t
36834,1.11,0.04,f
36835,0.1,0,t
36836,0,0,t
36837,0.27,0.01,t
36838,0.3,0.01,t
36839,0.76,0.03,f
36840,0,0,t
36841,0,0,t
36842,0,0,t
36843,0.19,0.01,t
36844,0.06,0,t
36845,0,0,t
36846,0,0,t
36847,0,0,t
36848,0.01,0,t
36849,0,0,t
36850,0,0,t
36851,0.04,0,t
36852,0.01,0,t
36853,0,0,t
36854,0,0,t
36855,0.01,0,t
36856,0,0,t
36857,0.01,0,t
36858,0,0,t
36859,0,0,t
36860,0,0,t
36861,0.3,0.01,t
36862,0.04,0,t
36863,0,0,t
36864,0.38,0.02,t
36865,0,0,t
36866,0,0,t
36867,0,0,t
36868,0.74,0.03,f
36869,0,0,t
36870,0,0,t
36871,0,0,t
36872,0.01,0,t
36873,0.23,0.01,t
36874,0,0,t
36875,0,0,t
36876,0,0,t
36877,0,0,t
36878,0,0,t
36879,0,0,t
36880,0,0,t
36881,0,0,t
36882,0,0,t
36883,0,0,t
36884,0,0,t
36885,0,0,t
36886,0,0,t
36887,0,0,t
36888,0,0,t
36889,0.02,0,t
36890,0,0,t
36891,0.06,0,t
36892,0,0,t
36893,0,0,t
36894,0,0,t
36895,0,0,t
36896,0,0,t
36897,0,0,t
36898,0.96,0.04,f
36899,0.17,0.01,t
36900,0,0,t
36901,0.01,0,t
36902,0,0,t
36903,0,0,t
36904,0,0,t
36905,0,0,t
36906,0,0,t
36907,0,0,t
36908,0,0,t
36909,0.02,0,t
36910,0,0,t
36911,0,0,t
36912,0,0,t
36913,0,0,t
36914,1.4,0.06,f
36915,0,0,t
36916,0,0,t
36917,0,0,t
36918,0,0,t
36919,0.01,0,t
36920,0.18,0.01,t
36921,0,0,t
36922,0,0,t
36923,0,0,t
36924,1.4,0.06,f
36925,0,0,t
36926,0,0,t
36927,0,0,t
36928,0,0,t
36929,0,0,t
36930,0.07,0,t
36931,0,0,t
36932,0,0,t
36933,0.18,0.01,t
36934,0,0,t
36935,0.03,0,t
36936,0,0,t
36937,0.81,0.03,f
36938,0,0,t
36939,2.18,0.09,f
36940,0,0,t
36941,0.27,0.01,t
36942,0,0,t
36943,0.09,0,t
36944,0.04,0,t
36945,0,0,t
36946,0,0,t
36947,0,0,t
36948,0.11,0,t
36949,0,0,t
36950,0.66,0.03,f
36951,0,0,t
36952,0.08,0,t
36953,0,0,t
36954,0.04,0,t
36955,0,0,t
36956,0,0,t
36957,0,0,t
36958,0,0,t
36959,0,0,t
36960,0.12,0,t
36961,0,0,t
36962,0,0,t
36963,0,0,t
36964,0,0,t
36965,0,0,t
36966,0,0,t
36967,0,0,t
36968,0,0,t
36969,0,0,t
36970,0.01,0,t
36971,0,0,t
36972,0,0,t
36973,0,0,t
36974,0,0,t
36975,0.01,0,t
36976,0,0,t
36977,0,0,t
36978,0,0,t
36979,0,0,t
36980,0,0,t
36981,0,0,t
36982,0,0,t
36983,0,0,t
36984,0,0,t
36985,1.29,0.05,f
36986,0,0,t
36987,0.05,0,t
36988,0.01,0,t
36989,0.01,0,t
36990,0.17,0.01,t
36991,1.45,0.06,f
36992,0,0,t
36993,0,0,t
36994,0,0,t
36995,0.02,0,t
36996,0,0,t
36997,0.01,0,t
36998,0.01,0,t
36999,0.12,0,t
37000,0.44,0.02,t
37001,0,0,t
37002,0,0,t
37003,0,0,t
37004,0,0,t
37005,0.01,0,t
37006,0,0,t
37007,0,0,t
37008,0,0,t
37009,0,0,t
37010,1.07,0.04,f
37011,0,0,t
37012,0,0,t
37013,0.2,0.01,t
37014,0,0,t
37015,3.68,0.14,f
37016,0,0,t
37017,2.71,0.11,f
37018,0,0,t
37019,0,0,t
37020,0,0,t
37021,0,0,t
37022,0.42,0.02,t
37023,0,0,t
37024,0,0,t
37025,0,0,t
37026,0.52,0.02,f
37027,0.03,0,t
37028,0,0,t
37029,0,0,t
37030,0.03,0,t
37031,0,0,t
37032,0,0,t
37033,0.36,0.01,t
37034,1.24,0.05,f
37035,0,0,t
37036,0,0,t
37037,4.89,0.19,f
37038,0,0,t
37039,0.19,0.01,t
37040,0,0,t
37041,0,0,t
37042,1.55,0.06,f
37043,0,0,t
37044,0,0,t
37045,1.6,0.06,f
37046,0,0,t
37047,0,0,t
37048,0,0,t
37049,0,0,t
37050,0,0,t
37051,0,0,t
37052,1.53,0.06,f
37053,0.01,0,t
37054,0,0,t
37055,0.01,0,t
37056,0,0,t
37057,0.02,0,t
37058,0,0,t
37059,0.31,0.01,t
37060,0,0,t
37061,0,0,t
37062,0,0,t
37063,0.82,0.03,f
37064,0,0,t
37065,0,0,t
37066,0,0,t
37067,0,0,t
37068,0,0,t
37069,0,0,t
37070,0,0,t
37071,0,0,t
37072,0,0,t
37073,0,0,t
37074,0.01,0,t
37075,0,0,t
37076,0.03,0,t
37077,2.05,0.08,f
37078,0,0,t
37079,0,0,t
37080,0,0,t
37081,0,0,t
37082,0,0,t
37083,0,0,t
37084,0.09,0,t
37085,0,0,t
37086,0.02,0,t
37087,0,0,t
37088,0,0,t
37089,0,0,t
37090,0,0,t
37091,0,0,t
37092,0,0,t
37093,0,0,t
37094,4.47,0.18,f
37095,0,0,t
37096,0.06,0,t
37097,0.35,0.01,t
37098,0,0,t
37099,0,0,t
37100,0,0,t
37101,0,0,t
37102,0,0,t
37103,0.02,0,t
37104,0,0,t
37105,0,0,t
37106,0,0,t
37107,0.01,0,t
37108,0.01,0,t
37109,0.46,0.02,t
37110,0,0,t
37111,0,0,t
37112,0,0,t
37113,0,0,t
37114,0.48,0.02,t
37115,0,0,t
37116,0,0,t
37117,0.01,0,t
37118,0,0,t
37119,0.46,0.02,t
37120,0,0,t
37121,0,0,t
37122,0,0,t
37123,0,0,t
37124,0,0,t
37125,0,0,t
37126,0,0,t
37127,0,0,t
37128,0,0,t
37129,0,0,t
37130,0,0,t
37131,0,0,t
37132,0,0,t
37133,0,0,t
37134,0.15,0.01,t
37135,0,0,t
37136,0,0,t
37137,0,0,t
37138,0.08,0,t
37139,0,0,t
37140,0,0,t
37141,0,0,t
37142,0,0,t
37143,0.48,0.02,t
37144,0,0,t
37145,0.04,0,t
37146,0,0,t
37147,0.04,0,t
37148,0,0,t
37149,0.01,0,t
37150,0,0,t
37151,0,0,t
37152,0,0,t
37153,0,0,t
37154,0,0,t
37155,0.14,0.01,t
37156,0,0,t
37157,0,0,t
37158,0.45,0.02,t
37159,0,0,t
37160,0,0,t
37161,0,0,t
37162,0,0,t
37163,0.02,0,t
37164,2.23,0.09,f
37165,0,0,t
37166,0,0,t
37167,0,0,t
37168,0.46,0.02,t
37169,0,0,t
37170,0,0,t
37171,0.35,0.01,t
37172,0,0,t
37173,0,0,t
37174,0,0,t
37175,0.14,0.01,t
37176,0.01,0,t
37177,0.3,0.01,t
37178,0,0,t
37179,0.01,0,t
37180,0,0,t
37181,0,0,t
37182,0.12,0,t
37183,0.02,0,t
37184,0,0,t
37185,0.14,0.01,t
37186,0.08,0,t
37187,0,0,t
37188,0,0,t
37189,0,0,t
37190,0.01,0,t
37191,0,0,t
37192,0.07,0,t
37193,0.19,0.01,t
37194,1.26,0.05,f
37195,0.32,0.01,t
37196,0,0,t
37197,0,0,t
37198,0,0,t
37199,0,0,t
37200,0,0,t
37201,0,0,t
37202,0,0,t
37203,0,0,t
37204,0,0,t
37205,0.37,0.01,t
37206,0,0,t
37207,0.28,0.01,t
37208,0,0,t
37209,0,0,t
37210,0.26,0.01,t
37211,0.18,0.01,t
37212,1.61,0.06,f
37213,0,0,t
37214,0,0,t
37215,0,0,t
37216,0.03,0,t
37217,0.01,0,t
37218,0,0,t
37219,0,0,t
